,kind,metric,corpus,f1_weighted,f1_0,f1_1,bal_acc
43,ekstedt_events,shift_hold_p_now,CND_multimodal_late_fusion,0.8198476672172547,0.8783958554267883,0.6698929309844971,0.7917796810457828
44,ekstedt_events,shift_hold_p_now,CND_video_only,0.6935395956039428,0.8014043092727661,0.4172745168209076,0.636183598015935
45,ekstedt_events,shift_hold_p_now,SWB_ASR,0.7900647640228271,0.8813297033309937,0.411089152097702,0.7065990491135791
46,ekstedt_events,shift_hold_p_now,SWB_ASR-->CND,0.7192850708961487,0.8122479796409607,0.4811867415904999,0.6807853505128825
47,ekstedt_events,shift_hold_p_now,SWB_GT,0.8598677635192871,0.9302400946617126,0.39341670274734497,0.7331218122982662
48,ekstedt_events,shift_hold_p_now,combined-->CND,0.8046666026115418,0.8666947245597839,0.6457990407943726,0.7746206519042078
49,ekstedt_events,shift_hold_p_now,combined-->SWB_ASR,0.7846701860427856,0.8751267671585083,0.4090512037277222,0.7164758102519677
50,ekstedt_events,short_long,CND,0.6260679244995118,0.48320032954216,0.7075630068778992,0.619458902605498
51,ekstedt_events,short_long,CND-->SWB_ASR,0.6991256594657898,0.715683925151825,0.6839770197868347,0.7069871755818203
52,ekstedt_events,short_long,CND_multimodal_early_fusion,0.6140746116638184,0.4801443815231323,0.6904715895652771,0.6116230699309729
53,ekstedt_events,short_long,CND_multimodal_late_fusion,0.6086689114570618,0.4561164975166321,0.6956884264945984,0.601234175201672
54,ekstedt_events,short_long,CND_video_only,0.7404586911201477,0.6185587763786315,0.8099932909011841,0.7149700504877116
55,ekstedt_events,short_long,SWB_ASR,0.7355448842048645,0.7630500197410583,0.7103812456130981,0.7457759636083019
56,ekstedt_events,short_long,SWB_ASR-->CND,0.5975105047225953,0.46321181654930116,0.674117648601532,0.6138152617274353
57,ekstedt_events,short_long,SWB_GT,0.6818750143051148,0.39583041667938235,0.7914962530136108,0.6157392760378978
58,ekstedt_events,short_long,combined-->CND,0.6274287700653076,0.4625685751438141,0.7214689135551453,0.6131465422078703
59,ekstedt_events,short_long,combined-->SWB_ASR,0.4610586643218994,0.2941400706768036,0.6137675762176513,0.5053838694610292
60,gap_0,gap_0_p_future,CND,0.844383156299591,0.9034477829933166,0.619883120059967,0.8003228074763298
61,gap_0,gap_0_p_future,CND-->SWB_ASR,0.7867451786994935,0.898572301864624,0.20519165992736815,0.5879209702853243
62,gap_0,gap_0_p_future,CND_multimodal_early_fusion,0.8582644581794738,0.9119741916656494,0.6541179537773132,0.8219714264753666
63,gap_0,gap_0_p_future,CND_multimodal_late_fusion,0.8610772132873535,0.9136716604232789,0.6611698508262634,0.8219627188373917
64,gap_0,gap_0_p_future,CND_video_only,0.7599778413772583,0.8608035087585449,0.3767473936080933,0.6786362069518841
65,gap_0,gap_0_p_future,SWB_ASR,0.8208122968673706,0.9058483481407166,0.37858477234840393,0.7005318872333504
