,f1_weighted,f1_0,f1_1,kind,metric,bal_acc,corpus
1,0.44999998807907104,0.75,0.0,gap_2000,shift_hold_p_future_after,0.5,CND
2,0.44999998807907104,0.75,0.0,gap_2000,shift_hold_p_future_after,0.5,CND
3,0.44999998807907104,0.75,0.0,gap_2000,shift_hold_p_future_after,0.5,CND
4,0.44999998807907104,0.75,0.0,gap_2000,shift_hold_p_future_after,0.5,CND
0,0.44999998807907104,0.75,0.0,gap_2000,shift_hold_p_future_before,0.5,CND
1,0.69010990858078,0.7692307829856873,0.5714285969734192,gap_2000,shift_hold_p_future_before,0.6666666666666667,CND
2,0.44999998807907104,0.75,0.0,gap_2000,shift_hold_p_future_before,0.5,CND
3,0.5666667222976685,0.5,0.6666666865348816,gap_2000,shift_hold_p_future_before,0.6666666666666666,CND
4,0.44999998807907104,0.75,0.0,gap_2000,shift_hold_p_future_before,0.5,CND
0,0.7149163484573364,0.8120670914649963,0.466092050075531,ekstedt_events,shift_hold_p_future_after,0.6735723927616826,CND_video_only
1,0.7298064231872559,0.8205687999725342,0.4973442852497101,ekstedt_events,shift_hold_p_future_after,0.6916695534547219,CND_video_only
2,0.7212890982627869,0.8191114664077759,0.47074466943740845,ekstedt_events,shift_hold_p_future_after,0.6773174410147177,CND_video_only
3,0.7203919291496277,0.8142955899238586,0.4798841178417206,ekstedt_events,shift_hold_p_future_after,0.6788943267974747,CND_video_only
4,0.7086984515190125,0.8102663159370422,0.44856104254722595,ekstedt_events,shift_hold_p_future_after,0.6619560179908324,CND_video_only
0,0.700279712677002,0.7927451729774475,0.4634554088115692,ekstedt_events,shift_hold_p_future_before,0.6573723098721618,CND_video_only
1,0.7150928974151611,0.8113813400268555,0.4684772193431854,ekstedt_events,shift_hold_p_future_before,0.6735658415636975,CND_video_only
2,0.7044618725776672,0.8053330183029175,0.44610875844955444,ekstedt_events,shift_hold_p_future_before,0.6606158275238943,CND_video_only
3,0.704761803150177,0.8071575164794922,0.4425041079521179,ekstedt_events,shift_hold_p_future_before,0.6620725192406377,CND_video_only
4,0.694362461566925,0.8042680621147156,0.4128704369068146,ekstedt_events,shift_hold_p_future_before,0.6453530097943428,CND_video_only
0,0.8509361743927002,0.8957287073135376,0.7362128496170044,ekstedt_events,shift_hold_p_future_after,0.833216352727578,CND_multimodal_early_fusion
1,0.8368135094642639,0.8877443671226501,0.706368625164032,ekstedt_events,shift_hold_p_future_after,0.8170920790938738,CND_multimodal_early_fusion
2,0.8372820615768433,0.8910936713218689,0.6994587779045105,ekstedt_events,shift_hold_p_future_after,0.8181415668079453,CND_multimodal_early_fusion
0,0.8394433259963989,0.889305591583252,0.7117350697517395,ekstedt_events,shift_hold_p_future_before,0.821536276877133,CND_multimodal_early_fusion
1,0.829727053642273,0.8829071521759033,0.6935212016105652,ekstedt_events,shift_hold_p_future_before,0.8049127806522565,CND_multimodal_early_fusion
2,0.8275268077850342,0.8807231783866882,0.6912792325019836,ekstedt_events,shift_hold_p_future_before,0.806366578479375,CND_multimodal_early_fusion
0,0.8559176325798035,0.8972152471542358,0.7501452565193176,ekstedt_events,shift_hold_p_future_after,0.8411731111280603,CND_multimodal_late_fusion
1,0.8427162170410156,0.8930253982543945,0.7138633728027344,ekstedt_events,shift_hold_p_future_after,0.8227485503210833,CND_multimodal_late_fusion
2,0.8509373068809509,0.8983514904975891,0.7294992804527283,ekstedt_events,shift_hold_p_future_after,0.8310849941419152,CND_multimodal_late_fusion
3,0.8485569357872009,0.8964592218399048,0.7258687019348145,ekstedt_events,shift_hold_p_future_after,0.8277635012556286,CND_multimodal_late_fusion
4,0.8516523838043213,0.896025538444519,0.7380029559135437,ekstedt_events,shift_hold_p_future_after,0.8347331947391003,CND_multimodal_late_fusion
0,0.8444139361381531,0.8900772333145142,0.7274602055549622,ekstedt_events,shift_hold_p_future_before,0.8259005997559616,CND_multimodal_late_fusion
1,0.8352264165878296,0.8862169981002808,0.7046285271644592,ekstedt_events,shift_hold_p_future_before,0.8143737580242411,CND_multimodal_late_fusion
2,0.8381328582763672,0.8868548274040222,0.7133452892303467,ekstedt_events,shift_hold_p_future_before,0.8182635185124427,CND_multimodal_late_fusion
3,0.8394280672073364,0.8894484043121338,0.7113149762153625,ekstedt_events,shift_hold_p_future_before,0.8189639463252005,CND_multimodal_late_fusion
4,0.8396420478820801,0.8900443911552429,0.7105506062507629,ekstedt_events,shift_hold_p_future_before,0.8223797303022697,CND_multimodal_late_fusion
